SEZIONE,Azzaretto Natale ,Boatti Giuseppe Riccardo ,Brenna Sergio Luigi,Campiotti Aquilele Quilino ,Cantù Maria Cristina,Capotosti Roberta,Cerno Tommaso ,D'Alfonso Franco Maria,Dovis Giovanni Mario ,Escobar Roberto Luigi ,Ferrara Salvatore ,Framba Francesco ,Laforgia Francesco ,Leccisi Gabriele Giuseppe ,Ligi Isabella ,Musciolà Filomena Patrizia,Oddenino Ruben ,Pagliuca Luigi ,Palmieri Antonio ,Perduca Marco ,Pessina Angela ,Pongiluppi Eleuteri Emanuela ,Previato Sonia ,Re Fraschini Mario Antonio,Riva Nadia ,Ruffini Luigino ,Santaniello Tiziana ,Sciascia Salvatore ,Tacchini Valerio Giovanni Mich,Zerkaoui Mounira ,TOTALE,AFFLUENZA
1649,0.0,0.0,0.0,0.0,117.0,1.0,0.0,106.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.524300441826215
1657,0.0,0.0,5.0,0.0,0.0,0.0,199.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,504.0,0.628428927680798
1658,0.0,0.0,0.0,2.0,229.0,14.0,0.0,203.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,161.0,0.0,0.0,0.0,651.0,0.6357421875
1659,0.0,0.0,0.0,1.0,151.0,4.0,0.0,125.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,93.0,0.0,0.0,0.0,402.0,0.6045112781954888
1660,0.0,0.0,0.0,0.0,162.0,4.0,0.0,151.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,81.0,0.0,0.0,0.0,427.0,0.6421052631578947
1662,0.0,0.0,0.0,4.0,140.0,3.0,0.0,168.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,89.0,0.0,0.0,0.0,442.0,0.6368876080691642
1663,0.0,0.0,0.0,6.0,187.0,6.0,0.0,152.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,463.0,0.5758706467661692
1667,1.0,0.0,10.0,0.0,0.0,0.0,190.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,468.0,0.6428571428571429
1668,0.0,0.0,6.0,0.0,0.0,0.0,161.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,474.0,0.6286472148541115
1669,1.0,0.0,5.0,0.0,0.0,0.0,252.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,233.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,629.0,0.6565762004175365
1670,0.0,0.0,0.0,3.0,258.0,3.0,0.0,293.0,0.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,151.0,0.0,0.0,0.0,760.0,0.745829244357213
1676,0.0,0.0,0.0,1.0,216.0,4.0,0.0,197.0,0.0,0.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,105.0,0.0,0.0,0.0,581.0,0.6434108527131783
1677,0.0,0.0,0.0,2.0,179.0,3.0,0.0,126.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,104.0,0.0,0.0,0.0,442.0,0.5175644028103045
1679,0.0,0.0,0.0,0.0,134.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,301.0,0.4616564417177914
1680,0.0,0.0,0.0,0.0,249.0,4.0,0.0,182.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,119.0,0.0,0.0,0.0,585.0,0.6283566058002148
1682,0.0,0.0,0.0,1.0,225.0,7.0,0.0,128.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,100.0,0.0,0.0,0.0,492.0,0.5878136200716846
1683,0.0,0.0,0.0,1.0,288.0,8.0,0.0,240.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,142.0,0.0,0.0,0.0,728.0,0.6842105263157895
1685,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,176.0,29.0,0.0,0.0,0.0,9.0,3.0,0.0,197.0,0.0,1.0,544.0,0.6377491207502931
1688,0.0,0.0,0.0,1.0,209.0,3.0,0.0,152.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,90.0,0.0,0.0,0.0,478.0,0.566350710900474
1691,0.0,0.0,0.0,5.0,226.0,1.0,0.0,233.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,531.0,0.6145833333333334
1693,0.0,0.0,0.0,0.0,158.0,4.0,0.0,110.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,86.0,0.0,0.0,0.0,378.0,0.5271966527196653
1695,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,162.0,0.0,1.0,324.0,0.5242718446601942
1696,0.0,0.0,0.0,4.0,176.0,5.0,0.0,221.0,0.0,0.0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,85.0,0.0,0.0,0.0,545.0,0.6598062953995157
1699,0.0,0.0,0.0,2.0,174.0,2.0,0.0,156.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,0.0,425.0,0.6315007429420505
1701,0.0,0.0,0.0,2.0,176.0,3.0,0.0,162.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,444.0,0.683076923076923
1705,0.0,0.0,0.0,1.0,192.0,6.0,0.0,161.0,0.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,112.0,0.0,0.0,0.0,522.0,0.6319612590799032
1706,0.0,0.0,0.0,4.0,180.0,7.0,0.0,164.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,88.0,0.0,0.0,0.0,470.0,0.5889724310776943
1708,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,145.0,25.0,0.0,0.0,0.0,8.0,3.0,0.0,193.0,0.0,1.0,506.0,0.5890570430733411
1709,2.0,0.0,1.0,0.0,0.0,0.0,250.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,277.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,644.0,0.6544715447154471
1710,0.0,0.0,0.0,2.0,271.0,6.0,0.0,219.0,0.0,0.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,162.0,0.0,0.0,0.0,718.0,0.6599264705882353
1711,0.0,0.0,0.0,3.0,181.0,1.0,0.0,213.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,82.0,0.0,0.0,0.0,513.0,0.6501901140684411
1712,0.0,0.0,0.0,0.0,186.0,4.0,0.0,105.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,137.0,0.0,0.0,0.0,462.0,0.6143617021276596
1717,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,81.0,16.0,0.0,0.0,0.0,8.0,2.0,0.0,182.0,0.0,3.0,419.0,0.5211442786069652
1718,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,82.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,186.0,0.0,0.0,366.0,0.507628294036061
1719,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,75.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,212.0,0.0,0.0,431.0,0.6210374639769453
1720,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,127.0,0.0,1.0,277.0,0.4686971235194585
1721,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,171.0,0.0,1.0,296.0,0.44511278195488724
1722,0.0,0.0,0.0,2.0,190.0,1.0,0.0,201.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,80.0,0.0,0.0,0.0,500.0,0.628140703517588
1724,0.0,0.0,0.0,0.0,221.0,2.0,0.0,158.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,106.0,0.0,0.0,0.0,524.0,0.6016073478760046
1725,0.0,0.0,0.0,0.0,178.0,4.0,0.0,200.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,105.0,0.0,0.0,0.0,530.0,0.6803594351732991
1727,0.0,0.0,0.0,3.0,181.0,3.0,0.0,81.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,355.0,0.5205278592375366
1732,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,97.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,177.0,0.0,1.0,398.0,0.6094946401225115
1733,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,107.0,14.0,0.0,0.0,0.0,4.0,1.0,0.0,170.0,0.0,1.0,402.0,0.6128048780487805
1735,0.0,0.0,0.0,3.0,175.0,2.0,0.0,194.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,128.0,0.0,0.0,0.0,552.0,0.6642599277978339
1739,0.0,0.0,0.0,2.0,174.0,2.0,0.0,117.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,401.0,0.5339547270306259
1743,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,220.0,25.0,0.0,0.0,0.0,5.0,6.0,0.0,224.0,0.0,0.0,578.0,0.6922155688622754
1744,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,123.0,28.0,0.0,0.0,0.0,7.0,3.0,0.0,178.0,0.0,0.0,462.0,0.6398891966759003
1745,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24.0,0.0,0.0,0.0,4.0,3.0,0.0,169.0,0.0,0.0,469.0,0.7385826771653543
1747,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,218.0,21.0,0.0,0.0,0.0,8.0,4.0,0.0,200.0,0.0,1.0,529.0,0.6790757381258024
1749,0.0,0.0,0.0,3.0,161.0,5.0,0.0,166.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,53.0,0.0,0.0,0.0,411.0,0.6544585987261147
1750,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,22.0,0.0,0.0,0.0,10.0,4.0,0.0,221.0,0.0,0.0,557.0,0.6358447488584474
1751,0.0,0.0,0.0,2.0,189.0,0.0,0.0,181.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,91.0,0.0,0.0,0.0,493.0,0.6328626444159179
1753,0.0,0.0,0.0,3.0,175.0,1.0,0.0,222.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,512.0,0.6489226869455006
1754,0.0,0.0,0.0,6.0,207.0,4.0,0.0,233.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,72.0,0.0,0.0,0.0,537.0,0.685823754789272
1758,0.0,0.0,0.0,1.0,237.0,3.0,0.0,235.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,69.0,0.0,0.0,0.0,571.0,0.6608796296296297
1759,0.0,0.0,0.0,0.0,312.0,4.0,0.0,305.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,0.0,0.0,680.0,0.5985915492957746
1760,0.0,0.0,0.0,2.0,177.0,6.0,0.0,147.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,92.0,0.0,0.0,0.0,458.0,0.597911227154047
1761,0.0,0.0,0.0,0.0,178.0,6.0,0.0,190.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,79.0,0.0,0.0,0.0,481.0,0.6580027359781122
1762,0.0,0.0,0.0,1.0,141.0,2.0,0.0,191.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,57.0,0.0,0.0,0.0,423.0,0.7003311258278145
1764,0.0,0.0,0.0,3.0,205.0,5.0,0.0,143.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,87.0,0.0,0.0,0.0,480.0,0.6045340050377834
1765,0.0,0.0,0.0,0.0,232.0,3.0,0.0,295.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,585.0,0.6338028169014085
1772,0.0,0.0,0.0,0.0,173.0,2.0,0.0,232.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,504.0,0.6206896551724138
1773,0.0,0.0,0.0,0.0,148.0,4.0,0.0,139.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,99.0,0.0,0.0,0.0,424.0,0.6453576864535768
1774,0.0,0.0,0.0,4.0,225.0,8.0,0.0,192.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,124.0,0.0,0.0,0.0,593.0,0.6761687571265679
1780,0.0,0.0,9.0,0.0,0.0,0.0,152.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,499.0,0.6191066997518611
1781,2.0,0.0,6.0,0.0,0.0,0.0,247.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,623.0,0.633130081300813
1786,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,174.0,30.0,0.0,0.0,0.0,4.0,1.0,0.0,131.0,0.0,2.0,453.0,0.7282958199356914
1787,0.0,0.0,0.0,1.0,219.0,4.0,0.0,137.0,0.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,521.0,0.6165680473372781
1789,0.0,0.0,0.0,5.0,269.0,4.0,0.0,188.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,154.0,0.0,0.0,0.0,666.0,0.6782077393075356
1790,0.0,0.0,0.0,5.0,169.0,5.0,0.0,190.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,85.0,0.0,0.0,0.0,476.0,0.6565517241379311
1794,0.0,0.0,0.0,3.0,191.0,3.0,0.0,297.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,69.0,0.0,0.0,0.0,613.0,0.6217038539553753
1799,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,23.0,0.0,0.0,0.0,2.0,4.0,0.0,185.0,0.0,0.0,466.0,0.6331521739130435
1800,0.0,0.0,0.0,0.0,196.0,6.0,0.0,203.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,126.0,0.0,0.0,0.0,570.0,0.6319290465631929
1801,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,189.0,41.0,0.0,0.0,0.0,4.0,5.0,0.0,239.0,0.0,0.0,598.0,0.6268343815513627
1806,0.0,0.0,0.0,4.0,249.0,4.0,0.0,146.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,148.0,0.0,0.0,0.0,579.0,0.630718954248366
1809,0.0,0.0,0.0,2.0,213.0,5.0,0.0,163.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,114.0,0.0,0.0,0.0,535.0,0.6453558504221955
1811,0.0,0.0,0.0,1.0,159.0,1.0,0.0,124.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,74.0,0.0,0.0,0.0,378.0,0.5770992366412214
1815,0.0,0.0,0.0,1.0,180.0,2.0,0.0,180.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,99.0,0.0,0.0,0.0,491.0,0.6828929068150209
1818,0.0,0.0,0.0,0.0,196.0,6.0,0.0,193.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,97.0,0.0,0.0,0.0,525.0,0.660377358490566
1819,0.0,0.0,0.0,1.0,184.0,4.0,0.0,215.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,79.0,0.0,0.0,0.0,514.0,0.6899328859060403
1823,2.0,0.0,4.0,0.0,0.0,0.0,167.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,152.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,426.0,0.6120689655172413
1824,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,99.0,29.0,0.0,0.0,0.0,7.0,1.0,0.0,203.0,0.0,1.0,486.0,0.6488651535380507
1826,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,0.0,0.0,0.0,11.0,3.0,0.0,157.0,0.0,0.0,438.0,0.5910931174089069
1832,0.0,0.0,0.0,1.0,158.0,2.0,0.0,82.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,345.0,0.4886685552407932
1833,2.0,0.0,11.0,0.0,0.0,0.0,244.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,561.0,0.6426116838487973
1834,0.0,0.0,8.0,0.0,0.0,0.0,219.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,163.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,492.0,0.6499339498018494
1842,0.0,0.0,0.0,1.0,229.0,3.0,0.0,110.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,108.0,0.0,0.0,0.0,484.0,0.5748218527315915
1846,0.0,0.0,0.0,0.0,277.0,5.0,0.0,184.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,182.0,0.0,0.0,0.0,694.0,0.6750972762645915
1847,0.0,0.0,0.0,3.0,283.0,5.0,0.0,218.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,102.0,0.0,0.0,0.0,647.0,0.7017353579175705
1848,0.0,0.0,2.0,0.0,0.0,0.0,208.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,263.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,585.0,0.7160342717258262
1851,0.0,0.0,0.0,2.0,166.0,5.0,0.0,141.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,108.0,0.0,0.0,0.0,463.0,0.6421636615811374
1855,0.0,0.0,0.0,0.0,172.0,5.0,0.0,65.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,344.0,0.4949640287769784
1863,0.0,0.0,0.0,0.0,171.0,3.0,0.0,223.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,138.0,0.0,0.0,0.0,594.0,0.591044776119403
1872,0.0,0.0,0.0,3.0,136.0,3.0,0.0,177.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,81.0,0.0,0.0,0.0,437.0,0.62339514978602
1873,0.0,0.0,0.0,2.0,127.0,4.0,0.0,150.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,69.0,0.0,0.0,0.0,393.0,0.6764199655765921
1882,0.0,0.0,0.0,3.0,169.0,3.0,0.0,182.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,97.0,0.0,0.0,0.0,492.0,0.6516556291390728
1884,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,166.0,25.0,0.0,0.0,0.0,1.0,5.0,0.0,199.0,0.0,0.0,478.0,0.6199740596627756
1887,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,175.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,227.0,0.0,0.0,536.0,0.6049661399548533
1888,0.0,0.0,0.0,3.0,165.0,10.0,0.0,170.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,123.0,0.0,0.0,0.0,503.0,0.7353801169590644
1890,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,199.0,16.0,0.0,0.0,0.0,6.0,1.0,0.0,221.0,0.0,0.0,566.0,0.6762246117084827
